Fecha,Precio
2021-09-26 08:02:37.113,40930.06563922296
2021-09-26 09:08:27.371,41670.518829836015
2021-09-26 10:04:08.909,43852.79520523424
2021-09-26 11:04:44.129,43180.26465998335
2021-09-26 12:01:50.033,43227.98018556405
2021-09-26 13:01:44.116,43361.15495192083
2021-09-26 14:03:40.463,43286.31491798299
2021-09-26 15:04:11.067,43430.45855047257
2021-09-26 16:02:24.402,43513.955375557765
2021-09-26 17:01:54.212,43370.137850846244
2021-09-26 18:02:39.943,43256.17950734409
2021-09-26 19:02:19.272,43349.14431525951
2021-09-26 20:01:47.736,43425.66728602049
2021-09-26 21:00:26.503,43673.57143121867
2021-09-26 22:03:18.930,43644.345877313324
2021-09-26 23:07:29.451,43087.02144443022
2021-09-27 00:00:54.823,43336.861233242744
